sample,Season,Place,Date,gc/µL in sample,rerun,conc,Date_Location,index_plot,week,year,amplicon,read_count,segment
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp2,5,N1
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp3,3,N1
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp4,0,N1
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp1,0,N1
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp2,5,N1
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp3,3,N1
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp4,1,N1
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp1,2,N1
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp2,8,N1
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp3,11,N1
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp4,3,N1
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp1,55,N1
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp2,240,N1
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp3,548,N1
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp4,39,N1
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp1,118,N1
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp2,428,N1
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp3,1047,N1
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp4,23,N1
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp1,11,N1
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp2,39,N1
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp3,59,N1
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp4,1,N1
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp1,176,N1
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp2,995,N1
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp3,2836,N1
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp4,33,N1
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp1,0,N1
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp2,4,N1
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp3,8,N1
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp4,0,N1
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp1,409,N1
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp2,2372,N1
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp3,8916,N1
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp4,214,N1
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp1,1,N1
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp2,2,N1
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp3,4,N1
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp4,0,N1
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp1,561,N1
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp2,506,N1
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp3,1274,N1
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp4,19,N1
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp1,20,N1
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp2,47,N1
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp3,39,N1
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp4,1,N1
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp1,62,N1
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp2,159,N1
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp3,764,N1
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp4,11,N1
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp1,1,N1
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp2,1,N1
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp3,0,N1
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp4,0,N1
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp1,3,N1
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp2,0,N1
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp3,0,N1
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp4,0,N1
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp1,1,N1
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp2,1,N1
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp3,0,N1
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp4,0,N1
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp1,373,N1
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp2,79,N1
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp3,14,N1
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp4,47,N1
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp1,1771,N1
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp2,577,N1
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp3,803,N1
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp4,599,N1
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp1,202,N1
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp2,66,N1
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp3,11,N1
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp4,30,N1
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp1,776,N1
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp2,1468,N1
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp3,247,N1
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp4,1512,N1
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp1,1,N1
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp2,0,N1
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp3,0,N1
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp4,0,N1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp1,0,N1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp2,1,N1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp3,0,N1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp4,0,N1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp1,1,N1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp2,1,N1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp3,0,N1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp4,0,N1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp1,4,N1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp2,1,N1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp3,0,N1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp4,0,N1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp1,1,N1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp2,1,N1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp3,0,N1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp4,0,N1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp1,3924,N1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp2,5162,N1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp3,2873,N1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp4,5037,N1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp1,1,N1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp2,0,N1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp3,0,N1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp4,0,N1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp1,6248,N1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp2,2887,N1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp3,1795,N1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp4,1186,N1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp1,50,N1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp2,1,N1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp3,0,N1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp4,0,N1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp1,6,N1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp2,1,N1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp3,0,N1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp4,0,N1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp1,1455,N1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp2,33,N1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp3,14,N1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp4,11,N1
