sample,Season,Place,Date,gc/µL in sample,rerun,conc,Date_Location,index_plot,week,year,amplicon,read_count,segment
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp1,19,H3
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp2,0,H3
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp3,0,H3
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp4,0,H3
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp5,3,H3
barcode10,2022/2023,ARA Chur,2022_12_10 ,18.125 ,no,18.125,2022_12_10 -ARA Chur,"",49,,amp6,2,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp1,2741,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp2,1043,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp3,12,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp4,6,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp5,154,H3
barcode11,2022/2023,ARA Chur,2022_12_25 ,101.5 ,no,101.5,2022_12_25 -ARA Chur,"",51,,amp6,150,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp1,82,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp2,1,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp3,1,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp4,1,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp5,0,H3
barcode12,2022/2023,ARA Chur,2023_01_01 ,51 ,no,51,2023_01_01 -ARA Chur,"",52,2023,amp6,0,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp1,14,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp2,0,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp3,0,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp4,0,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp5,0,H3
barcode13,2023/2024,CDA Lugano,2023_12_14 ,18.875 ,no,18.875,2023_12_14 -CDA Lugano,"",50,2023,amp6,0,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp1,13,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp2,1,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp3,0,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp4,0,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp5,2,H3
barcode14,2023/2024,CDA Lugano,2023_12_25 ,107.25 ,no,107.25,2023_12_25 -CDA Lugano,"",52,2023,amp6,3,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp1,272,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp2,1,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp3,0,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp4,1,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp5,7,H3
barcode15,2023/2024,CDA Lugano,2024_02_19 ,18.25 ,no,18.25,2024_02_19 -CDA Lugano,"",08,2024,amp6,7,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp1,342,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp2,0,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp3,0,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp4,0,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp5,4,H3
barcode16,2023/2024,ARA Werdhoelzli,2023_12_31 ,15.375 ,no,15.375,2023_12_31 -ARA Werdhoelzli,"",52,2023,amp6,5,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp1,30,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp2,1,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp3,1,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp4,1,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp5,3,H3
barcode17,2023/2024,ARA Werdhoelzli,2024_01_14 ,75.15 ,no,75.15,2024_01_14 -ARA Werdhoelzli,"",02,2024,amp6,3,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp1,1647,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp2,53,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp3,12,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp4,98,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp5,214,H3
barcode18,2023/2024,ARA Werdhoelzli,2024_02_21 ,16.875 ,no,16.875,2024_02_21 -ARA Werdhoelzli,"",08,2024,amp6,115,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp1,12,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp2,1,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp3,0,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp4,0,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp5,1,H3
barcode19,2023/2024,STEP Aire,2023_12_23 ,20.75 ,no,20.75,2023_12_23 -STEP Aire,"",51,2023,amp6,0,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp1,1584,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp2,48,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp3,18,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp4,109,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp5,249,H3
barcode20,2023/2024,STEP Aire,2024_01_02 ,29.25 ,no,29.25,2024_01_02 -STEP Aire,"",01,2024,amp6,160,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp1,16,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp2,1,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp3,0,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp4,0,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp5,1,H3
barcode21,2023/2024,STEP Aire,2024_02_12 ,18.375 ,no,18.375,2024_02_12 -STEP Aire,"",07,2024,amp6,1,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp1,106,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp2,1,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp3,0,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp4,0,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp5,7,H3
barcode22,2023/2024,ARA Chur,2023_12_24 ,19.875 ,no,19.875,2023_12_24 -ARA Chur,"",51,2023,amp6,8,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp1,11,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp2,1,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp3,0,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp4,0,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp5,0,H3
barcode23,2023/2024,ARA Chur,2024_01_21 ,124.13 ,no,124.13,2024_01_21 -ARA Chur,"",03,2024,amp6,0,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp1,11,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp2,1,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp3,1,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp4,1,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp5,0,H3
barcode24,2023/2024,ARA Chur,2024_03_09 ,28.925 ,no,28.925,2024_03_09 -ARA Chur,"",10,2024,amp6,0,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp1,477,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp2,0,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp3,0,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp4,0,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp5,3,H3
barcode25,2022/2023,CDA Lugano,2022_12_08,14.475,yes,14.475,2022_12_08-CDA Lugano,"",49,,amp6,3,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp1,1,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp2,0,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp3,0,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp4,0,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp5,0,H3
barcode26,2022/2023,CDA Lugano,2022_12_25 ,38.625,yes,38.625,2022_12_25 -CDA Lugano,"",51,,amp6,0,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp1,1,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp2,0,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp3,0,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp4,0,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp5,0,H3
barcode27,2022/2023,CDA Lugano,2022_12_31,14.7,yes,14.7,2022_12_31-CDA Lugano,"",52,,amp6,0,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp1,1074,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp2,2,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp3,2,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp4,2,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp5,32,H3
barcode28,2022/2023,ARA Werdhoelzli,2022_12_06,46.5,yes,46.5,2022_12_06-ARA Werdhoelzli,"",49,,amp6,37,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp1,1652,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp2,57,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp3,62,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp4,51,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp5,112,H3
barcode29,2022/2023,STEP Aire,2022_12_06,14.75,yes,14.75,2022_12_06-STEP Aire,"",49,,amp6,59,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp1,1474,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp2,0,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp3,0,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp4,0,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp5,34,H3
barcode30,2022/2023,STEP Aire,2022_12_20,96.875,yes,96.875,2022_12_20-STEP Aire,"",51,,amp6,35,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp1,3055,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp2,70,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp3,79,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp4,35,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp5,688,H3
barcode31,2022/2023,STEP Aire,2022_12_31,29.75,yes,29.75,2022_12_31-STEP Aire,"",52,,amp6,638,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp1,0,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp2,0,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp3,0,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp4,0,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp5,0,H3
barcode32,2022/2023,STEP Aire,2023_01_28,9.609,yes,9.609,2023_01_28-STEP Aire,"",04,2023,amp6,0,H3
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp1,0,H3
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp2,0,H3
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp3,0,H3
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp4,0,H3
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp5,0,H3
