sample,Season,Place,Date,gc/µL in sample,rerun,conc,Date_Location,index_plot,week,year,amplicon,read_count,segment
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp3,1,H1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp4,0,H1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp5,0,H1
barcode33,2022/2023,STEP Aire,2023_02_02,36.508000000000003,yes,36.508,2023_02_02-STEP Aire,"",05,2023,amp6,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp1,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp2,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp3,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp4,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp5,0,H1
barcode34,2022/2023,STEP Aire,2023_02_26,8.75,yes,8.75,2023_02_26-STEP Aire,"",08,2023,amp6,0,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp1,3,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp2,9,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp3,9,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp4,0,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp5,1,H1
barcode35,2022/2023,ARA Chur,2022_12_06,11.875,yes,11.875,2022_12_06-ARA Chur,"",49,,amp6,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp1,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp2,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp3,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp4,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp5,0,H1
barcode36,2022/2023,ARA Chur,2022_12_29,18.375,yes,18.375,2022_12_29-ARA Chur,"",52,,amp6,0,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp1,379,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp2,15821,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp3,16795,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp4,5441,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp5,3990,H1
barcode37,2023/2024,CDA Lugano,2023_12_12,14.625,yes,14.625,2023_12_12-CDA Lugano,"",50,2023,amp6,76,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp1,0,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp2,1,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp3,42,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp4,0,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp5,0,H1
barcode38,2023/2024,CDA Lugano,2023_12_24,150.88,yes,150.88,2023_12_24-CDA Lugano,"",51,2023,amp6,0,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp1,520,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp2,16893,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp3,16881,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp4,2685,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp5,2868,H1
barcode39,2023/2024,ARA Werdhoelzli,2024_01_16,44.55,yes,44.55,2024_01_16-ARA Werdhoelzli,"",03,2024,amp6,6,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp1,14,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp2,77,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp3,77,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp4,7,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp5,7,H1
barcode40,2023/2024,STEP Aire,2023_12_21,15.75,yes,15.75,2023_12_21-STEP Aire,"",51,2023,amp6,0,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp1,0,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp2,3,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp3,3,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp4,0,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp5,7,H1
barcode41,2023/2024,STEP Aire,2024_02_11,17.25,yes,17.25,2024_02_11-STEP Aire,"",06,2024,amp6,0,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp1,4,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp2,337,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp3,337,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp4,58,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp5,61,H1
barcode42,2023/2024,ARA Chur,2024_01_20,47.125,yes,47.125,2024_01_20-ARA Chur,"",03,2024,amp6,0,H1
