barcode01	batch1
barcode02	batch1
barcode03	batch1
barcode04	batch1
barcode05	batch1
barcode06	batch1
barcode07	batch1
barcode08	batch1
barcode09	batch1
barcode10	batch1
barcode11	batch1
barcode12	batch1
barcode13	batch1
barcode14	batch1
barcode15	batch1
barcode16	batch1
barcode17	batch1
barcode18	batch1
barcode19	batch1
barcode20	batch1
barcode21	batch1
barcode22	batch1
barcode23	batch1
barcode24	batch1
